SK_ID_CURR,TARGET,CODE_GENDER,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_INCOME_TYPE,OCCUPATION_TYPE,CNT_FAM_MEMBERS,FLAG_OWN_CAR,FLAG_OWN_REALTY,NAME_HOUSING_TYPE,EXT_SOURCE_2,EXT_SOURCE_3,REGION_RATING_CLIENT,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,AGE,YEARS_EMPLOYED
107305,0,F,3,81000.0,127350.0,15241.5,112500.0,Secondary,Married,Commercial associate,Medicine staff,5.0,Y,Y,House / apartment,0.6778717361834073,0.5352762504724826,2.0,0.0,0.0,2.0,28,5
107306,0,F,1,225000.0,1125000.0,36693.0,1125000.0,Higher education,Married,Commercial associate,Core staff,3.0,Y,N,Office apartment,0.6486546506717873,0.2445163919946749,2.0,0.0,0.0,0.0,26,4
107307,0,F,0,76500.0,144000.0,14157.0,144000.0,Secondary,Married,Working,Sales staff,2.0,N,Y,House / apartment,0.7444283174554953,0.7801436381572275,2.0,0.0,0.0,0.0,49,3
107308,0,M,1,135000.0,450000.0,21780.0,450000.0,Lower secondary,Separated,Working,Laborers,2.0,N,Y,House / apartment,0.4733487163699661,0.5298898341969072,3.0,0.0,0.0,2.0,33,5
107309,0,M,0,113742.0,1260000.0,31851.0,1260000.0,Higher education,Civil marriage,Commercial associate,Core staff,2.0,N,N,House / apartment,0.3303844905416943,0.4382813743111921,2.0,0.0,0.0,3.0,23,3
107310,0,F,0,405000.0,595453.5,30532.5,445500.0,Secondary,Married,Commercial associate,Core staff,2.0,N,Y,House / apartment,0.4885124908690508,0.5352762504724826,1.0,0.0,0.0,0.0,52,17
107311,0,F,1,112500.0,239850.0,23850.0,225000.0,Higher education,Married,Working,Managers,3.0,N,Y,House / apartment,0.4132804610849581,0.5352762504724826,3.0,0.0,0.0,0.0,44,20
107312,0,F,0,112500.0,112500.0,4369.5,112500.0,Secondary,Married,Commercial associate,Unknown,2.0,Y,Y,House / apartment,0.6867776956144921,0.6971469077844458,2.0,0.0,2.0,2.0,48,13
107313,0,F,0,135000.0,728460.0,43375.5,675000.0,Higher education,Single,State servant,Core staff,1.0,N,N,House / apartment,0.3508455967874809,0.5902333386185574,2.0,0.0,0.0,0.0,32,8
107314,0,F,1,202500.0,270000.0,13500.0,270000.0,Higher education,Married,Working,Sales staff,3.0,N,Y,House / apartment,0.5233340326509648,0.6092756673894402,2.0,0.0,0.0,0.0,22,3
107315,0,F,0,90000.0,225000.0,8082.0,225000.0,Secondary,Civil marriage,Pensioner,Unknown,2.0,N,Y,House / apartment,0.6490034275284726,0.8357765157975799,2.0,0.0,0.0,2.0,56,1000
107316,0,F,0,67500.0,448056.0,17019.0,315000.0,Secondary,Married,Working,Private service staff,2.0,N,N,House / apartment,0.4936879544673682,0.7062051096536562,2.0,1.0,0.0,0.0,54,4
107317,0,F,0,225000.0,2085120.0,63351.0,1800000.0,Secondary,Separated,Pensioner,Unknown,1.0,N,N,House / apartment,0.3855604612729471,0.8528284668510541,2.0,0.0,0.0,1.0,47,1000
107318,0,M,1,166500.0,270000.0,11142.0,270000.0,Secondary,Single,Working,Laborers,2.0,N,Y,With parents,0.6529533022500721,0.7121551551910698,2.0,0.0,1.0,0.0,28,3
107319,0,F,0,112500.0,450000.0,22500.0,450000.0,Secondary,Married,Working,Sales staff,2.0,N,N,House / apartment,0.7746392473289092,0.5352762504724826,2.0,0.0,0.0,0.0,48,3
107320,0,F,1,193140.0,576837.0,15862.5,481500.0,Higher education,Civil marriage,Commercial associate,Sales staff,3.0,N,Y,House / apartment,0.6615197273418756,0.7449321846094795,2.0,0.0,0.0,1.0,31,2
107321,1,M,1,157500.0,255960.0,20353.5,202500.0,Secondary,Married,Working,Laborers,3.0,Y,Y,House / apartment,0.2974305732549437,0.656158373001177,2.0,0.0,0.0,8.0,46,4
107322,0,F,0,135000.0,284256.0,29848.5,270000.0,Secondary,Widow,Working,Sales staff,1.0,N,Y,House / apartment,0.6545372995502279,0.5352762504724826,1.0,3.0,0.0,2.0,45,1
107323,0,F,1,225000.0,472500.0,44860.5,454500.0,Secondary,Married,Working,Laborers,3.0,N,Y,House / apartment,0.7063376935155429,0.6610235391308081,2.0,1.0,0.0,0.0,53,32
107324,0,F,2,180000.0,1223010.0,48631.5,1125000.0,Secondary,Single,Commercial associate,Laborers,3.0,N,Y,House / apartment,0.7562369076726804,0.4365064990977374,1.0,0.0,0.0,1.0,38,1
107325,0,M,0,90000.0,180000.0,9000.0,180000.0,Secondary,Civil marriage,Working,Laborers,2.0,Y,Y,Rented apartment,0.6714111731933328,0.5352762504724826,2.0,0.0,0.0,0.0,24,5
107326,0,F,0,180000.0,519633.0,34726.5,481500.0,Higher education,Married,Working,Sales staff,2.0,Y,Y,House / apartment,0.695510969869147,0.1575949986663102,1.0,0.0,0.0,2.0,51,1
107327,0,M,0,225000.0,225000.0,11074.5,225000.0,Secondary,Married,Working,Laborers,2.0,Y,Y,House / apartment,0.6303270880825783,0.4812493411434029,2.0,0.0,0.0,2.0,55,18
107328,1,F,0,225000.0,668304.0,32278.5,540000.0,Higher education,Married,Working,Medicine staff,2.0,N,Y,House / apartment,0.7532577757708148,0.326475210066026,1.0,0.0,0.0,2.0,30,1
107330,0,M,0,315000.0,1006920.0,46660.5,900000.0,Higher education,Married,State servant,Core staff,2.0,Y,N,House / apartment,0.5672448293624817,0.5046813193144684,2.0,0.0,0.0,0.0,31,13
107331,0,F,0,108000.0,180000.0,9000.0,180000.0,Incomplete higher,Civil marriage,Working,Core staff,2.0,N,N,House / apartment,0.1322893243294614,0.2044226253763287,2.0,0.0,0.0,1.0,22,2
107332,0,F,1,157500.0,254700.0,20119.5,225000.0,Secondary,Married,Commercial associate,Laborers,3.0,N,Y,House / apartment,0.6825285906928028,0.1419915427739129,2.0,0.0,0.0,0.0,34,4
107333,0,F,1,135000.0,345510.0,18873.0,247500.0,Higher education,Separated,Commercial associate,Core staff,2.0,Y,Y,House / apartment,0.6864200787776714,0.5673792367572691,2.0,0.0,0.0,3.0,41,20
107334,0,M,0,72000.0,284400.0,13963.5,225000.0,Lower secondary,Married,Working,Laborers,2.0,Y,N,House / apartment,0.3453425010673334,0.5352762504724826,2.0,0.0,0.0,0.0,59,2
107335,0,M,0,67500.0,180000.0,9000.0,180000.0,Secondary,Civil marriage,Commercial associate,Laborers,2.0,Y,Y,House / apartment,0.4841368112748858,0.5352762504724826,2.0,0.0,0.0,0.0,25,1
107336,0,F,0,135000.0,254700.0,24939.0,225000.0,Secondary,Married,Working,Unknown,2.0,N,Y,House / apartment,0.6295114415591485,0.8463780633178121,2.0,0.0,0.0,0.0,67,8
107338,0,F,0,315000.0,1345036.5,39456.0,1174500.0,Secondary,Married,Commercial associate,Private service staff,2.0,N,Y,House / apartment,0.7026228380343651,0.7583930617144343,2.0,0.0,0.0,1.0,54,12
107339,0,F,1,40500.0,561393.0,20295.0,463500.0,Secondary,Married,Working,Cleaning staff,3.0,N,Y,House / apartment,0.2556161560213347,0.3689687382528466,2.0,1.0,0.0,4.0,48,14
107340,0,M,0,67500.0,314100.0,16573.5,225000.0,Lower secondary,Single,Working,Unknown,1.0,N,Y,House / apartment,0.0730700891429057,0.5352762504724826,2.0,0.0,0.0,0.0,27,1
107341,0,F,0,135000.0,477000.0,33327.0,477000.0,Secondary,Married,Commercial associate,Sales staff,2.0,N,Y,House / apartment,0.6058660124896671,0.8327850252992314,2.0,0.0,0.0,2.0,47,13
107342,0,M,0,225000.0,1506816.0,49927.5,1350000.0,Secondary,Married,Pensioner,Unknown,2.0,N,Y,House / apartment,0.6799263194003935,0.5352762504724826,2.0,0.0,0.0,0.0,65,1000
107343,0,M,0,652500.0,1350000.0,67500.0,1350000.0,Higher education,Single,Commercial associate,Accountants,1.0,Y,Y,House / apartment,0.746821463000643,0.3859146722745145,1.0,0.0,0.0,0.0,43,1
107344,0,F,0,238500.0,906615.0,30091.5,688500.0,Secondary,Single,Commercial associate,Realty agents,1.0,N,Y,House / apartment,0.7673853352776069,0.7309873696832169,2.0,0.0,0.0,3.0,48,0
107345,0,F,0,135000.0,360000.0,37017.0,360000.0,Secondary,Married,Commercial associate,Sales staff,2.0,N,N,House / apartment,0.5247194167914286,0.5884877883422673,2.0,0.0,0.0,0.0,44,18
107346,0,M,0,180000.0,1354500.0,37377.0,1354500.0,Higher education,Married,Pensioner,Unknown,2.0,Y,Y,House / apartment,0.7332009385463106,0.5937175866150576,2.0,0.0,0.0,1.0,57,1000
107347,0,F,0,157500.0,454500.0,19386.0,454500.0,Secondary,Civil marriage,Working,Core staff,2.0,N,Y,House / apartment,0.2652563401861944,0.3001077565791181,2.0,0.0,2.0,2.0,35,10
107348,0,F,1,157500.0,91692.0,5391.0,81000.0,Higher education,Married,Working,Accountants,3.0,N,Y,House / apartment,0.640665095885569,0.6279908192952864,2.0,0.0,0.0,5.0,48,2
107352,0,M,1,157500.0,448056.0,14197.5,315000.0,Secondary,Married,Working,Unknown,3.0,N,Y,House / apartment,0.4726564449211268,0.813917469762627,2.0,0.0,0.0,1.0,36,0
107353,0,M,3,180000.0,1288350.0,37800.0,1125000.0,Secondary,Married,Working,Laborers,5.0,N,N,House / apartment,0.5848130231134919,0.5352762504724826,2.0,0.0,0.0,0.0,39,4
107354,0,M,1,112500.0,755190.0,36459.0,675000.0,Secondary,Civil marriage,Working,Security staff,3.0,N,Y,House / apartment,0.5897581482194955,0.7106743858828587,2.0,0.0,0.0,2.0,52,1
107355,0,F,0,81000.0,74628.0,7776.0,67500.0,Secondary,Widow,State servant,Medicine staff,1.0,N,Y,House / apartment,0.5681625278088094,0.7407990879702335,2.0,0.0,0.0,2.0,60,21
107356,0,F,2,90000.0,45000.0,4581.0,45000.0,Secondary,Married,Working,Private service staff,4.0,N,Y,House / apartment,0.7413081004613009,0.8327850252992314,2.0,2.0,0.0,0.0,42,19
107357,0,M,0,112500.0,157500.0,7875.0,157500.0,Secondary,Married,Working,Drivers,2.0,N,Y,House / apartment,0.6428470133735058,0.3409064264152384,2.0,0.0,0.0,2.0,56,2
107358,0,M,0,225000.0,537763.5,34497.0,459000.0,Secondary,Married,Commercial associate,Security staff,2.0,N,Y,House / apartment,0.5516107727194905,0.25533177083329,2.0,0.0,0.0,6.0,64,4
107360,0,F,1,270000.0,88618.5,9432.0,76500.0,Higher education,Married,Working,Laborers,3.0,N,Y,House / apartment,0.6852279956042763,0.2539628093363117,2.0,0.0,1.0,6.0,41,5
107361,0,F,3,81000.0,284400.0,13387.5,225000.0,Secondary,Married,Working,Laborers,5.0,N,Y,House / apartment,0.6932323790364908,0.4170996682522097,2.0,0.0,0.0,3.0,34,6
107362,0,F,0,99000.0,364896.0,19926.0,315000.0,Secondary,Married,Working,Unknown,2.0,N,N,House / apartment,0.3754269977904542,0.5352762504724826,2.0,0.0,0.0,0.0,29,4
107363,0,F,0,135000.0,1350000.0,67500.0,1350000.0,Higher education,Married,Working,Laborers,2.0,N,Y,House / apartment,0.6682095404428827,0.5352762504724826,2.0,0.0,0.0,0.0,51,8
107364,0,F,0,90000.0,314100.0,12091.5,225000.0,Secondary,Married,Commercial associate,Laborers,2.0,N,N,House / apartment,0.539608380762301,0.4992720153045617,2.0,0.0,0.0,0.0,31,1
107365,0,F,0,90000.0,284400.0,16011.0,225000.0,Lower secondary,Single,Pensioner,Unknown,1.0,N,Y,House / apartment,0.6735063494344923,0.6817058776720116,2.0,0.0,0.0,0.0,66,1000
107366,0,F,0,180000.0,314100.0,16573.5,225000.0,Secondary,Civil marriage,Working,Sales staff,2.0,Y,Y,House / apartment,0.5421389240555138,0.5352762504724826,3.0,0.0,0.0,0.0,23,0
107367,1,M,1,202500.0,343800.0,16155.0,225000.0,Secondary,Civil marriage,Commercial associate,Unknown,3.0,N,N,House / apartment,0.2246007949294469,0.3944954053123993,2.0,0.0,0.0,2.0,46,3
107368,0,F,0,315000.0,917172.0,29718.0,657000.0,Secondary,Married,Working,Low-skill Laborers,2.0,Y,Y,House / apartment,0.7108440284511944,0.1285043773724039,2.0,0.0,0.0,1.0,56,4
107369,0,F,0,180000.0,1113133.5,31252.5,972000.0,Secondary,Separated,Working,Drivers,1.0,N,Y,House / apartment,0.6059025645826758,0.5352762504724826,2.0,0.0,0.0,0.0,56,3
107370,0,F,0,180000.0,180000.0,9000.0,180000.0,Incomplete higher,Single,Working,High skill tech staff,1.0,N,Y,House / apartment,0.5902395174980605,0.5352762504724826,2.0,0.0,0.0,0.0,23,2
107371,0,M,2,157500.0,508495.5,22396.5,454500.0,Secondary,Married,Working,Drivers,4.0,Y,N,House / apartment,0.5197162142710607,0.2721336844147212,2.0,0.0,0.0,0.0,33,8
107372,0,F,0,117000.0,1436850.0,42012.0,1125000.0,Secondary,Married,Working,Unknown,2.0,N,Y,House / apartment,0.7269526269695855,0.6161216908872079,1.0,0.0,0.0,0.0,61,4
107373,0,F,0,76500.0,490495.5,26262.0,454500.0,Secondary,Married,Working,Unknown,2.0,N,Y,House / apartment,0.6032311715386567,0.5814837058057234,2.0,0.0,0.0,4.0,47,11
107374,0,M,0,103500.0,808650.0,26086.5,675000.0,Secondary,Married,Working,Unknown,2.0,Y,N,House / apartment,0.2858443012505298,0.4848514754962666,3.0,0.0,0.0,0.0,42,5
107375,0,M,0,252000.0,454500.0,35172.0,454500.0,Higher education,Married,Working,Managers,2.0,Y,Y,House / apartment,0.6671517944268149,0.2327247762679433,2.0,0.0,0.0,6.0,29,4
107376,1,M,0,130500.0,239850.0,22671.0,225000.0,Incomplete higher,Widow,Pensioner,Unknown,1.0,N,N,House / apartment,0.5823472695015732,0.5352762504724826,2.0,0.0,0.0,0.0,60,1000
107377,0,M,1,112500.0,225000.0,19309.5,225000.0,Higher education,Separated,Working,Drivers,2.0,N,Y,House / apartment,0.5279413808836161,0.6496203111237195,2.0,0.0,1.0,0.0,36,2
107378,0,M,0,63000.0,269550.0,12001.5,225000.0,Higher education,Married,Pensioner,Unknown,2.0,Y,Y,House / apartment,0.3920560118762302,0.6690566947824041,2.0,0.0,0.0,1.0,60,1000
107379,0,F,2,135000.0,219042.0,21793.5,193500.0,Higher education,Married,Working,Core staff,4.0,N,Y,House / apartment,0.4093569482683056,0.2707073872651806,2.0,0.0,0.0,2.0,39,18
107380,0,F,0,270000.0,284400.0,10719.0,225000.0,Secondary,Married,Commercial associate,Private service staff,2.0,Y,N,Rented apartment,0.5925328858733264,0.5849900404894085,2.0,0.0,0.0,1.0,34,8
107381,0,M,1,360000.0,383760.0,45675.0,360000.0,Higher education,Married,Working,Managers,3.0,Y,Y,House / apartment,0.5548105095214364,0.5442347412142162,2.0,0.0,0.0,1.0,44,2
107382,0,F,1,202500.0,521280.0,27292.5,450000.0,Secondary,Married,State servant,Unknown,3.0,N,N,House / apartment,0.7698819531099251,0.6642482627052363,1.0,0.0,0.0,1.0,42,11
107383,0,F,1,112500.0,839259.0,32791.5,724500.0,Incomplete higher,Married,Commercial associate,High skill tech staff,3.0,N,Y,House / apartment,0.2747726079514083,0.6006575372857061,2.0,0.0,0.0,4.0,24,3
107384,1,F,0,45000.0,94500.0,4954.5,94500.0,Secondary,Married,Pensioner,Unknown,2.0,N,N,House / apartment,0.3764735968461479,0.5352762504724826,2.0,0.0,0.0,0.0,64,1000
107385,0,F,0,202500.0,508495.5,20164.5,454500.0,Secondary,Married,Working,Laborers,2.0,N,Y,House / apartment,0.2615862098675041,0.5673792367572691,2.0,0.0,0.0,4.0,63,0
107386,0,M,0,292500.0,755190.0,36459.0,675000.0,Higher education,Married,Pensioner,Unknown,2.0,Y,N,House / apartment,0.5726315053026567,0.746300213050371,2.0,0.0,0.0,2.0,59,1000
107387,0,F,0,135000.0,171000.0,8316.0,171000.0,Higher education,Civil marriage,Working,Core staff,2.0,N,Y,House / apartment,0.2751998598349437,0.3807996826489149,3.0,0.0,0.0,3.0,22,0
107388,0,M,0,202500.0,521280.0,31500.0,450000.0,Secondary,Single,Working,Laborers,1.0,N,Y,House / apartment,0.3594088552984824,0.3506958432829587,2.0,0.0,0.0,2.0,27,0
107389,0,F,0,112500.0,270000.0,13500.0,270000.0,Higher education,Married,Working,Core staff,2.0,Y,Y,House / apartment,0.3259490198644926,0.6577838002083306,3.0,0.0,0.0,1.0,50,33
107390,1,F,0,157500.0,746280.0,59094.0,675000.0,Secondary,Married,Commercial associate,Core staff,2.0,N,Y,House / apartment,0.5196889222371126,0.5352762504724826,2.0,0.0,0.0,0.0,31,9
107392,0,F,0,450000.0,1575000.0,60120.0,1575000.0,Higher education,Separated,Pensioner,Unknown,1.0,Y,Y,House / apartment,0.6506156894172154,0.228883416700673,2.0,0.0,1.0,6.0,50,1000
107393,0,F,0,261000.0,454500.0,30946.5,454500.0,Secondary,Single,Working,Laborers,1.0,N,Y,House / apartment,0.6929393266667552,0.6594055320683344,2.0,0.0,0.0,0.0,47,27
107396,0,M,0,180000.0,888840.0,28039.5,675000.0,Secondary,Single,Commercial associate,Laborers,1.0,N,N,House / apartment,0.6190794523835058,0.41534714488434,2.0,1.0,0.0,1.0,40,3
107397,0,M,0,135000.0,848745.0,46044.0,675000.0,Secondary,Married,Working,Laborers,2.0,N,Y,House / apartment,0.3577842788927847,0.5352762504724826,3.0,0.0,0.0,0.0,27,4
107398,0,F,0,90000.0,454500.0,21996.0,454500.0,Secondary,Married,Working,Unknown,2.0,Y,Y,House / apartment,0.3962230084274523,0.5352762504724826,2.0,0.0,0.0,0.0,35,8
107399,0,F,0,135000.0,521280.0,23089.5,450000.0,Secondary,Married,Pensioner,Unknown,2.0,N,Y,House / apartment,0.7229849372472121,0.5762088360175724,2.0,0.0,0.0,1.0,56,1000
107400,0,M,2,247500.0,942300.0,30528.0,675000.0,Secondary,Married,Commercial associate,Drivers,4.0,Y,Y,House / apartment,0.7417733123541859,0.5100895276257282,1.0,0.0,1.0,3.0,43,4
107401,0,F,0,216000.0,675000.0,21906.0,675000.0,Secondary,Separated,Working,Sales staff,1.0,N,Y,House / apartment,0.6047584467073812,0.6397075677637197,3.0,0.0,1.0,2.0,46,0
107402,0,F,1,157500.0,1006920.0,51412.5,900000.0,Secondary,Married,Working,Sales staff,3.0,Y,Y,House / apartment,0.4214267118943418,0.4794489811780563,2.0,0.0,0.0,4.0,28,5
107403,1,F,0,135000.0,371245.5,17437.5,261000.0,Secondary,Married,Working,Sales staff,2.0,N,Y,House / apartment,0.6134220499188654,0.1110424022694314,2.0,0.0,0.0,1.0,31,0
107404,0,F,0,180000.0,1125000.0,44617.5,1125000.0,Higher education,Married,Working,Managers,2.0,N,N,House / apartment,0.6040839759993188,0.4170996682522097,2.0,0.0,0.0,0.0,48,7
107405,1,F,0,90000.0,436032.0,21339.0,360000.0,Secondary,Widow,Pensioner,Unknown,1.0,N,N,House / apartment,0.1455588555069956,0.0005272652387098,3.0,0.0,0.0,0.0,57,1000
107407,0,F,0,90000.0,288873.0,16713.0,238500.0,Higher education,Married,Commercial associate,Laborers,2.0,N,N,House / apartment,0.4667575993518046,0.7281412993111438,2.0,0.0,0.0,3.0,38,2
107408,0,F,0,108000.0,463279.5,22284.0,463279.5,Secondary,Married,Working,Accountants,2.0,N,Y,House / apartment,0.7095297913632989,0.1873887653772306,2.0,0.0,0.0,5.0,56,5
107409,0,F,1,382500.0,971280.0,51876.0,900000.0,Secondary,Separated,Working,Sales staff,2.0,N,Y,House / apartment,0.2052046474780176,0.7713615919194317,2.0,0.0,1.0,0.0,41,14
107410,0,F,0,157500.0,383760.0,37512.0,360000.0,Secondary,Separated,State servant,Cooking staff,1.0,N,Y,Municipal apartment,0.737372057887035,0.5352762504724826,1.0,0.0,0.0,1.0,63,37
107411,0,M,0,180000.0,1546020.0,49873.5,1350000.0,Secondary,Married,Working,Drivers,2.0,Y,Y,House / apartment,0.6110651625791661,0.5867400085415683,2.0,0.0,0.0,0.0,57,1
107412,0,M,0,180000.0,1354500.0,39604.5,1354500.0,Secondary,Married,Working,Unknown,2.0,N,N,House / apartment,0.7473214353961785,0.4223696523543468,3.0,0.0,0.0,0.0,37,5
107413,0,F,0,72000.0,202500.0,10125.0,202500.0,Secondary,Married,Pensioner,Unknown,2.0,N,N,With parents,0.3520118995624929,0.3842068130556564,1.0,0.0,0.0,0.0,55,1000
107414,0,F,0,207000.0,450000.0,22500.0,450000.0,Higher education,Single,Working,HR staff,1.0,N,N,Municipal apartment,0.7266313082445163,0.7544061731797895,1.0,0.0,0.0,2.0,24,1
107415,0,M,1,315000.0,341280.0,24961.5,270000.0,Secondary,Married,Working,Drivers,3.0,Y,Y,House / apartment,0.4569964535674079,0.0839170036575357,2.0,0.0,1.0,0.0,48,7
107420,0,M,2,261000.0,1061599.5,34375.5,927000.0,Secondary,Married,Working,Laborers,4.0,Y,Y,House / apartment,0.5301479987755136,0.5762088360175724,3.0,0.0,0.0,2.0,34,3
107421,0,M,0,135000.0,675000.0,34596.0,675000.0,Secondary,Married,Working,Laborers,2.0,Y,N,House / apartment,0.590408749177349,0.8357765157975799,2.0,0.0,0.0,2.0,38,9
107422,0,F,0,63000.0,888840.0,32053.5,675000.0,Secondary,Married,Commercial associate,Laborers,2.0,N,Y,House / apartment,0.7855316255381081,0.6785676886853644,2.0,0.0,0.0,0.0,48,2
107423,0,F,1,252000.0,1185282.0,34785.0,1035000.0,Secondary,Married,Working,Unknown,3.0,Y,N,House / apartment,0.5528220011373518,0.2807895743848605,3.0,0.0,0.0,1.0,30,0
107424,0,F,1,315000.0,258709.5,24570.0,234000.0,Higher education,Separated,State servant,Managers,2.0,Y,Y,House / apartment,0.7829303584199068,0.5673792367572691,1.0,0.0,0.0,0.0,46,3
107425,0,F,0,225000.0,405000.0,20250.0,405000.0,Secondary,Married,Commercial associate,Unknown,2.0,Y,Y,House / apartment,0.7184071466490513,0.5352762504724826,1.0,1.0,0.0,0.0,41,7
107426,0,F,1,54000.0,127350.0,13842.0,112500.0,Secondary,Single,Working,Laborers,2.0,N,Y,House / apartment,0.5341386506289374,0.6023863442690867,3.0,0.0,0.0,0.0,46,1
107427,0,M,0,135000.0,450000.0,30573.0,450000.0,Secondary,Married,State servant,Core staff,2.0,Y,Y,House / apartment,0.6771885258257619,0.5352762504724826,2.0,0.0,0.0,0.0,44,15
107428,1,M,3,180000.0,180000.0,9000.0,180000.0,Secondary,Married,Working,Managers,5.0,N,N,With parents,0.0939783451840363,0.2636468134452008,3.0,0.0,0.0,1.0,26,1
107429,0,F,0,112500.0,961146.0,28233.0,688500.0,Higher education,Married,Commercial associate,Sales staff,2.0,N,Y,House / apartment,0.6654500531642931,0.8245949709919925,1.0,0.0,0.0,0.0,48,11
107430,0,F,0,90000.0,270000.0,13500.0,270000.0,Secondary,Married,Working,Realty agents,2.0,N,Y,House / apartment,0.5708645797396434,0.5549467685334323,2.0,0.0,0.0,4.0,48,9
107431,0,F,2,270000.0,997335.0,29290.5,832500.0,Secondary,Married,Working,Unknown,4.0,N,Y,House / apartment,0.7112753350909613,0.4311917977993083,2.0,0.0,0.0,1.0,28,9
107432,0,M,1,391500.0,1125000.0,109597.5,1125000.0,Secondary,Married,Working,Drivers,3.0,Y,Y,House / apartment,0.6491777563263073,0.3672910183026313,2.0,1.0,0.0,0.0,45,3
107433,0,F,0,157500.0,301500.0,17437.5,301500.0,Secondary,Married,Working,Unknown,2.0,Y,N,House / apartment,0.4870646286840591,0.4902575124990026,2.0,0.0,0.0,5.0,42,0
107434,0,M,0,54000.0,247275.0,16119.0,225000.0,Secondary,Married,Pensioner,Unknown,2.0,N,N,House / apartment,0.4950217061634634,0.5046813193144684,1.0,0.0,0.0,0.0,63,1000
107435,0,M,0,135000.0,1125000.0,32895.0,1125000.0,Lower secondary,Married,Working,Low-skill Laborers,2.0,Y,N,Municipal apartment,0.260211555001378,0.5867400085415683,2.0,0.0,0.0,0.0,36,6
107436,0,F,0,67500.0,808650.0,23773.5,675000.0,Secondary,Separated,Working,Cleaning staff,1.0,N,Y,House / apartment,0.7126386144270717,0.5154953751603267,2.0,0.0,0.0,2.0,54,9
107437,0,F,0,81000.0,203760.0,11826.0,180000.0,Secondary,Widow,Pensioner,Unknown,1.0,N,Y,House / apartment,0.5195087918736095,0.5028782772082183,2.0,0.0,0.0,3.0,65,1000
107438,0,M,0,135000.0,450000.0,30073.5,450000.0,Secondary,Single,Working,Cooking staff,1.0,Y,Y,With parents,0.3843644576676061,0.5352762504724826,2.0,0.0,0.0,1.0,26,1
107439,0,M,0,324000.0,1029658.5,34159.5,922500.0,Secondary,Married,Working,Drivers,2.0,Y,Y,House / apartment,0.5567756790092337,0.5709165417729987,2.0,0.0,0.0,2.0,43,4
107440,0,F,0,112500.0,1012500.0,29736.0,1012500.0,Higher education,Married,Pensioner,Unknown,2.0,N,Y,House / apartment,0.5321356722661968,0.5352762504724826,2.0,0.0,0.0,0.0,57,1000
107441,0,F,0,101250.0,549882.0,17869.5,459000.0,Lower secondary,Married,Working,Cleaning staff,2.0,N,Y,House / apartment,0.7015205104206892,0.6058362647264226,1.0,0.0,0.0,0.0,58,4
107442,0,M,2,225000.0,1276821.0,54094.5,1174500.0,Secondary,Married,Working,Core staff,4.0,Y,Y,House / apartment,0.5623427896884889,0.6058362647264226,2.0,0.0,0.0,1.0,40,17
107443,1,M,0,180000.0,261648.0,17163.0,207000.0,Secondary,Married,Working,Laborers,2.0,Y,Y,House / apartment,0.6793787908746195,0.2837118826350007,1.0,1.0,2.0,2.0,45,1
107447,0,F,1,67500.0,180000.0,9000.0,180000.0,Secondary,Single,Working,Core staff,2.0,N,N,With parents,0.27697428654893,0.3201633668633456,3.0,0.0,0.0,3.0,21,1
107448,0,F,0,180000.0,545040.0,30564.0,450000.0,Secondary,Married,State servant,Laborers,2.0,N,N,Municipal apartment,0.6980750688681643,0.6279908192952864,1.0,0.0,2.0,4.0,38,13
107449,0,F,0,180000.0,297130.5,14422.5,256500.0,Secondary,Married,Pensioner,Unknown,2.0,N,Y,House / apartment,0.7022846138233848,0.7764098512142026,2.0,0.0,1.0,6.0,65,1000
107450,0,M,0,135000.0,243000.0,28966.5,243000.0,Secondary,Married,State servant,Core staff,2.0,N,Y,House / apartment,0.6810388906520594,0.5334816299804352,2.0,0.0,0.0,2.0,26,6
107451,0,F,0,270000.0,1291500.0,49189.5,1291500.0,Secondary,Married,Pensioner,Unknown,2.0,N,Y,House / apartment,0.5301697867984766,0.7309873696832169,1.0,0.0,1.0,0.0,57,1000
107452,0,F,1,90000.0,45000.0,4450.5,45000.0,Secondary,Married,Working,Laborers,3.0,Y,N,House / apartment,0.5616860885014612,0.5352762504724826,2.0,0.0,0.0,1.0,34,6
107453,0,F,2,135000.0,517500.0,31788.0,517500.0,Higher education,Married,Working,Private service staff,4.0,N,Y,House / apartment,0.5365810054743622,0.7738956942145427,3.0,0.0,0.0,3.0,34,1
107454,0,F,1,157500.0,508495.5,34119.0,454500.0,Secondary,Civil marriage,Working,Cooking staff,3.0,Y,Y,House / apartment,0.2090073706451985,0.6848276586890367,3.0,0.0,0.0,0.0,50,2
107455,0,F,1,112500.0,454500.0,16452.0,454500.0,Secondary,Married,Working,Laborers,3.0,Y,Y,House / apartment,0.4909715534509527,0.3328505641648731,3.0,0.0,0.0,1.0,36,16
107456,0,M,0,225000.0,1442952.0,46678.5,1260000.0,Secondary,Married,Working,Laborers,2.0,Y,Y,House / apartment,0.3164615312094476,0.3944954053123993,2.0,0.0,0.0,1.0,33,2
